"","WY","Month","Site","X","Ameletidae","Baetidae","Caenidae","Heptageniidae","Isonychiidae","Leptohyphidae","Leptophlebiidae","Siphlonuridae","Ephemerellidae","Ephemeridae","Capniidae","Chloroperlidae","Leuctridae","Nemouridae","Peltoperlidae","Perlidae","Perlodidae","Pteronarcyidae","Apataniidae","Arctopsychinae","Brachycentridae","Calamoceratidae","Glossosomatidae","Helicopsychidae","Hydropsychidae","Hydroptilidae","Lepidostomatidae","Leptoceridae","Limnephilidae","Odontoceridae","Philopotamidae","Polycentropodidae","Psychomyiidae","Rhyacophilidae","Sericostomatidae","Uenoidae","Acari","Aeshnidae","Amphipoda","Amphizoidae","Athericidae","Belostomatidae","Blephariceridae","Calopterygidae","Ceratopogonidae","Chironomidae","Cladocera","Coenagrionidae","Copepoda","Cordulegastridae","Corduliidae","Corydalidae","Decapoda","Dixidae","Dryopidae","Dytiscidae","Elmidae","Empididae","Ephydridae","Gastropoda","Gomphidae","Haliplidae","Hirudunea","Hydraenidae","Hydrophilidae","Isopoda","Libellulidae","Naucoridae","Nematoda","Nematomorpha","Nemertea","Oligochaeta","Ostracoda","Pelecypoda","Psephenidae","Psychodidae","Ptilodactylidae","Pyralidae","Sialidae","Simuliidae","Stratiomyidae","Tabanidae","Tipulidae","Turbellaria","Unknown","Veliidae","number.total","Percent.ept","sample.size","eph.taxa","ple.taxa","tri.taxa","EPT.richness","total.taxa","eph.rel.ab","ple.rel.ab","tri.rel.ab","Baetidae.eph.rel.ab.","Heptageniidae.eph.rel.ab","Perlidae.ple.rel.ab","Hydropsychidae.tri.rel.ab","Diversity","Season","Location","EPT.Diversity","ppt","cwd","tmx","tmn","NDVI","PPT1","PPT3","PPT6","PPTwy","CWD1","CWD3","CWD6","CWDwy","MeanMaxT1","MeanMaxT3","MeanMaxT6","MeanMaxTwy","MaxT1","MaxT3","MaxT6","MaxTwy","MeanMinT1","MeanMinT3","MeanMinT6","MeanMinTwy","MinT1","MinT3","MinT6","MinTwy","TotalColiform","EColi","Air","PO4","PO4cor","NO3","NO3cor","pH","Cond","Tur","O2","H2Otemp","P1","P3","P6","Pwy","N1","N3","N6","Nwy","TotC1","TotC3","TotC6","TotCwy","Turb1","Turb3","Turb6","Turbwy","DO1","DO3","DO6","DOwy","pH1","pH3","pH6","pHwy","Cond1","Cond3","Cond6","Condwy","H2Otemp1","H2Otemp3","H2Otemp6","H2Otempwy","day.of.wy","day.of.year","Date","agency_cd","site_no","Flow","Flow_cd","rollMean","rollMean3","rollMean6","rollMeanWY","drought","dry","wet","flood","drought3","dry3","wet3","flood3","drought6","dry6","wet6","flood6","droughtwy","drywy","wetwy","floodwy","Drought1","Dry1","Average1","Wet1","Flood1","Drought3","Dry3","Average3","Wet3","Flood3","Drought6","Dry6","Average6","Wet6","Flood6","DroughtWY","DryWY","AverageWY","WetWY","FloodWY","Cat1","Cat3","Cat6","CatWY","Year"
"210",2010,"10",11,204,0,8,0,1,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,1,209,0,0,0,5,0,0,0,0,0,0,29,4,0,1,1,0,0,0,0,0,0,0,3,0,2,150,0,2,0,1,0,0,0,9,1,0,24,0,0,0,493,8.92495,493,3,1,3,7,23,0.020283976,0.050709939,0.018255578,0.8,0.1,0,0.444444444,1.75027718013529,"Fall","LDC",1.34476380149218,107.7,0,19.66,6.71,0.398,107.7,109.6,478.4,1351.8,0,291.9,291.9,423.5,19.66,25.7633333333333,22.5183333333333,20.0091666666667,19.66,29.31,29.31,30.14,6.71,11.0033333333333,8.92166666666667,7.11416666666667,6.71,6.71,2.9,-0.12,1119.9,66.3,19.7,0.03,0,0.05,0,6.65,51.57,1.5,9.73,13.75,0,0.04,0.0566666666666667,0.0333333333333333,0,0.09,0.0816666666666667,0.0830555555833333,1119.9,1986.36666666667,NA,NA,1.5,1.19,1.48333333333333,2.71638888916667,9.73,9.33,9.45,10.6011111108333,6.65,7.12666666666667,6.90333333333333,6.7075,51.57,56.4433333333333,50.3783333333333,52.1205555558333,13.75,13.5,13.08,10.2566666666667,31,304,2009-10-31,"USGS","11418500",4.76,"A",12.3676666666667,6.28066666666667,22.757,44.0316712328767,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","Average","Average","Average","Dry",2009
"211",2010,"10",12,230,0,33,0,8,0,0,0,0,6,0,0,5,2,7,0,2,1,0,0,0,14,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,31,0,0,0,0,0,0,0,0,158,0,2,0,6,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,1,0,1,178,0,0,0,0,0,0,0,6,0,0,7,0,0,0,491,17.51527,491,3,5,6,14,26,0.095723014,0.034623218,0.044806517,0.70212766,0.170212766,0.117647059,0.136363636,1.94075844824702,"Fall","LDC",2.02596448408216,108.2,0,19.5,6.71,0.246,108.2,110.1,215.2,1464.7,0,290.8,468.7,468.7,19.5,25.67,25.3716666666667,19.0208333333333,19.5,29.25,31.48,31.48,6.71,10.9866666666667,11.0516666666667,6.6725,6.71,6.71,5.39,-0.13,770.1,22.6,10.6,0.06,0.06,0.05,0,6.7,50.77,0.84,10.27,11.35,0.06,0.0466666666666667,0.0372222221666667,0.02527777775,0,0.0333333333333333,0.0372222221666667,0.0558333333333333,770.1,1869.76666666667,1804.48333333333,1352.80833333333,0.84,1.08,1.47333333333333,2.26333333325,10.27,9.922222222,9.87388888933333,10.615277778,6.7,6.66777777766667,6.60999999983333,6.61444444433333,50.77,48.87888889,45.995,43.9613888891667,11.35,12.6833333333333,12.5916666666667,9.79833333333333,31,304,2009-10-31,"USGS","11418500",4.76,"A",12.3676666666667,6.28066666666667,22.757,44.0316712328767,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","Average","Average","Average","Dry",2009
"212",2010,"10",13,256,0,12,0,12,0,0,2,0,18,0,9,2,1,7,0,0,0,0,0,0,11,0,0,0,15,1,0,0,0,0,0,1,0,7,4,0,12,0,0,0,0,0,0,0,7,201,0,0,0,2,0,0,0,0,0,0,11,1,0,0,7,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,69,0,0,11,0,0,0,497,20.52314,497,4,4,6,14,25,0.088531187,0.038229376,0.078470825,0.272727273,0.272727273,0,0.384615385,2.16970886535898,"Fall","LDC",2.33087887501096,108.2,0,19.5,6.71,0.243,108.2,110.1,215.2,1464.7,0,290.8,468.7,468.7,19.5,25.67,25.3716666666667,19.0208333333333,19.5,29.25,31.48,31.48,6.71,10.9866666666667,11.0516666666667,6.6725,6.71,6.71,5.39,-0.13,1203.3,45.9,11.2,0,0,0.04,0,6.64,50.3,1.27,9.9,10.85,0,0,0,0,0,0,0.0355555555,0.01777777775,1203.3,2014.16666666667,1899.81666666667,1580.60833333333,1.27,NA,NA,NA,9.9,9.68,9.79166666616667,10.5430555555833,6.64,6.52777777766667,6.521111111,6.57888888883333,50.3,47.91111111,44.6444444433333,41.333055555,10.85,12.0166666666667,12.419444445,9.75527777808333,31,304,2009-10-31,"USGS","11418500",4.76,"A",12.3676666666667,6.28066666666667,22.757,44.0316712328767,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","Average","Average","Average","Dry",2009
"213",2010,"10",15,289,0,62,0,4,0,63,10,0,0,0,3,26,0,0,0,10,0,0,0,0,1,0,0,0,35,25,8,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,27,0,3,0,0,0,0,0,0,0,0,128,0,0,8,0,0,0,0,0,0,0,0,0,0,6,20,0,0,1,0,0,4,0,47,0,0,0,1,0,0,498,50.40161,498,4,3,8,15,26,0.279116466,0.078313253,0.146586345,0.446043165,0.028776978,0.256410256,0.479452055,2.48138794742561,"Fall","SQ",2.02725510685426,79.8,0,21.4,8.53,0.339,79.8,81.1,149.1,1009,0,303.2,681.8,681.8,21.4,27.5233333333333,27.3183333333333,21.1641666666667,21.4,31.18,33.54,33.54,8.53,12.3766666666667,12.5866666666667,8.24833333333333,8.53,8.53,7.54,0.81,2419.6,325.5,20.5,0.1,0.1,0.09,0,7.49,147.4,1.7,9.45,14.88,0.1,0.0922222223333333,0.07,0.0611111110833333,0,0.082222222,0.0872222221666667,0.11527777775,2419.6,2419.6,2419.6,1978.15,1.7,1.788888889,2.06111111116667,4.36361111116667,9.45,9.94333333433333,9.83611111216667,10.6500000010833,7.49,7.48,7.46888888883333,7.5419444445,147.4,118.566666666667,125.9611111,139.811111108333,14.88,16.37111111,16.3077777766667,NA,31,304,2009-10-31,"USGS","11418500",4.76,"A",12.3676666666667,6.28066666666667,22.757,44.0316712328767,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","Average","Average","Average","Dry",2009
"214",2010,"10",16,309,0,132,0,0,0,261,6,0,0,0,0,27,0,0,0,12,0,0,0,0,15,0,0,0,57,60,0,0,0,6,168,12,0,0,0,0,3,0,0,0,0,0,0,0,3,180,0,150,0,0,0,0,0,0,0,0,264,3,0,51,0,0,0,0,0,0,0,3,3,0,6,30,0,0,87,0,6,54,0,3,0,0,0,15,0,0,1617,46.75325,1617,3,2,6,11,27,0.246753247,0.024118738,0.196660482,0.330827068,0,0.307692308,0.179245283,2.57767773576535,"Fall","SQ",1.80719819330048,71.1,0,21.75,9.22,0.171,71.1,72.8,241.5,877.3,0,300.8,684.7,721.5,21.75,27.95,27.255,22.0591666666667,21.75,31.67,34.45,34.45,9.22,12.7466666666667,12.565,8.79666666666667,9.22,9.22,5.79,1.17,2419.6,1,18.9,0.09,0.09,0,0,7.44,143.2,0.97,9.37,16.12,0.09,0.048888889,0.0433333333333333,0.0369444444166667,0,0,0.0172222221666667,0.0383333333333333,2419.6,2419.5,2419.55,2079.40833333333,0.97,1.45666666666667,2.26722222216667,2.28027777775,9.37,8.65333333333333,9.05722222216667,10.2347222216667,7.44,7.45444444433333,7.58222222216667,7.69055555558333,143.2,130.066666666667,138.9388889,143.838611116667,16.12,18.0733333333333,18.12,NA,31,304,2009-10-31,"USGS","11418500",4.76,"A",12.3676666666667,6.28066666666667,22.757,44.0316712328767,4.004,8.99,32.4966666666667,54.1806666666667,2.21922222222222,5.78222222222222,17.2122222222222,22.9892222222222,4.36375,11.3186111111111,23.5894444444444,49.089,31.5134657534247,55.8743835616438,182.507465753425,230.913945205479,"0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","Average","Average","Average","Dry",2009
"215",2011,"06",1,21,16,64,0,169,0,0,2,0,45,0,0,5,0,1,1,21,0,0,0,1,4,0,5,0,5,1,2,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,56,0,0,0,0,0,31,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,2,2,0,0,0,1,12,0,0,0,0,0,0,507,69.23077,507,5,4,8,17,28,0.58382643,0.055226824,0.053254438,0.216216216,0.570945946,0.75,0.185185185,2.33841658506784,"Spring","Upper",1.70474831803968,75.24,0,23.38,10.5,0.348,75.24,267.94,1089.5,1523.7,0,0,0,456.7,23.38,18.59,14.72,17.7558333333333,23.38,23.38,23.38,30.5,10.5,6.12,3.505,5.17416666666667,10.5,2.77,-0.21,-1.11,185,6.3,23.9,0.17,0.17,0.03,0,6.26,31.83,0.87,9.57,12.33,0.17,0.08,0.04,0.0241666666666667,0,0,0,0,185,73.4,99.5,NA,0.87,0.756666666666667,1.49,0.99972222225,9.57,10.6133333333333,12.465,12.2438888889167,6.26,NA,NA,NA,31.83,35.0766666666667,36.3266666666667,38.3519444441667,12.33,7.95,6.7,8.88083333333333,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"216",2011,"06",2,49,4,35,0,61,0,0,13,0,54,0,11,7,0,37,0,9,0,22,0,0,33,3,0,0,19,2,28,0,5,0,0,0,0,1,1,0,9,0,0,0,0,0,0,0,1,105,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2,3,0,0,0,0,4,0,0,0,1,3,2,0,498,69.27711,498,5,5,8,18,31,0.335341365,0.172690763,0.184738956,0.209580838,0.365269461,0.104651163,0.206521739,2.73127563171508,"Spring","Blw SF",2.45735479482463,66.38,0,24.07,10.78,0.283,66.38,227.93,988.39,1352.59,0,0,0,463.8,24.07,19.4933333333333,15.4866666666667,18.7083333333333,24.07,24.07,24.07,31.44,10.78,6.72333333333333,4.02,6.28916666666667,10.78,3.59,0.33,-0.81,365.4,17.5,NA,0.053333333,0.053333333,0.033333333,0,6.29,41.36666667,0.65,9.94,12.1,0.053333333,0.0177777776666667,0.00888888883333333,0.00444444441666667,0,0,0,0,365.4,195.766666666667,366.7,728.541666666667,0.65,1.25,3.12777777833333,2.21527777808333,9.94,10.5844444433333,11.0427777766667,10.8244444441667,6.29,5.96555555533333,5.97999999983333,6.45166666666667,41.36666667,40.5555555566667,42.5666666666667,46.8447222225,12.1,9.411111111,7.63888888883333,9.12388888858333,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"217",2011,"06",4,77,0,127,0,58,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,6,2,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,2,0,0,0,0,0,9,0,0,2,1,1,0,488,52.45902,488,3,0,5,8,17,0.469262295,0,0.055327869,0.554585153,0.253275109,0,0.333333333,1.77671574585398,"Spring","M",1.38413037424053,62.92,0,24.36,10.95,0.368,62.92,212.43,943.86,1293.86,0,0,0,412.7,24.36,19.8333333333333,15.8083333333333,19.1258333333333,24.36,24.36,24.36,31.9,10.95,6.99666666666667,4.27833333333333,6.47833333333333,10.95,3.95,0.6,-0.63,328.2,20.9,27,0.133333333,0.133333333,0.1,0.1,6.696666667,58,1.433333333,9.566666667,16.63333333,0.133333333,0.0677777776666667,0.0338888888333333,0.106944444416667,0.1,0.0333333333333333,0.1605555555,0.154722222166667,328.2,193.6,511.716666666667,1177.65833333333,1.433333333,1.58888888866667,3.7166666665,4.36666666658333,9.566666667,10.9966666656667,11.2849999995,10.8563888889167,6.696666667,6.72111111133333,6.55111111116667,6.6619444445,58,49.1111111133333,49.1666666683333,64.1772222233333,16.63333333,11.2444444433333,9.1499999995,10.48249999975,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"218",2011,"06",6,115,0,183,0,38,0,2,0,0,63,0,0,3,0,2,0,4,0,0,0,0,0,0,8,0,9,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,66,0,3,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,4,0,0,1,0,25,0,0,1,0,2,0,489,64.00818,489,4,3,3,10,23,0.584867076,0.018404908,0.036809816,0.63986014,0.132867133,0.444444444,0.5,2.13327919782717,"Spring","M",1.27142400726719,48.77,0,26.16,12.23,0.034,48.77,145.06,687.1,937.8,0,0,0,432.3,26.16,21.7566666666667,17.5333333333333,20.9741666666667,26.16,26.16,26.16,34.1,12.23,8.60333333333333,5.86166666666667,8.06583333333333,12.23,5.87,2.19,1.85,2419.6,613.1,20,0.13,0.13,0.093333333,0,6.68,92.96666667,1.52,9.38,17.8,0.13,0.0644444443333333,0.0322222221666667,0.0275,0,0,0,0.00916666666666667,2419.6,1496.53333333333,1259.61666666667,1678.675,1.52,1.94,16.1366666655,8.81138888833333,9.38,10.71,11.285,10.7872222221667,6.68,6.79444444466667,6.578888889,6.95555555558333,92.96666667,73.0000000033333,63.5500000016667,106.9666666675,17.8,11.9666666666667,9.75,12.5283333333333,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"219",2011,"06",8,145,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,74,5,0,4,0,0,14,0,0,0,0,0,0,0,16,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,2,0,42,0,0,0,5,0,0,510,73.33333,510,1,1,5,7,18,0.535294118,0.001960784,0.196078431,1,0,1,0.74,1.65508155429999,"Spring","Blw LWW",0.834091028778514,45.36,138.26,26.71,12.75,0.044,45.36,127.84,610.81,819.71,138.26,297.92,297.92,811.02,26.71,22.3566666666667,17.9883333333333,21.1233333333333,26.71,26.71,26.71,34.7,12.75,9.17333333333333,6.38166666666667,8.39916666666667,12.75,6.46,2.61,2.32,1986.3,82,26.4,0.29,0.29,0.083333333,0,7.353333333,89.83333333,1.2,9.696666667,19.7,0.29,0.137777777666667,0.0688888888333333,0.3275,0,0,0,0.230555555583333,1986.3,1297.26666666667,1365.71666666667,NA,1.2,1.96666666666667,5.14999999933333,3.35888888858333,9.696666667,9.89111111233333,10.6427777795,10.3352777786667,7.353333333,7.14888888866667,6.3005555555,6.97888888883333,89.83333333,73.62222222,80.11111111,128.391111113333,19.7,16.2,12.1944444445,14.8180555555833,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"220",2011,"06",9,171,0,226,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,7,0,0,0,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,1,83,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,4,0,0,1,0,77,0,0,7,0,0,0,502,58.96414,502,3,1,3,7,19,0.454183267,0.001992032,0.133466135,0.99122807,0,1,0.850746269,1.72787828225623,"Spring","Blw LWW",0.715994454285218,44.65,74.19,26.82,12.85,0.233,44.65,124.23,595.34,755.24,74.19,74.19,74.19,624.59,26.82,22.4766666666667,18.08,22.4075,26.82,26.82,26.82,34.72,12.85,9.29,6.48833333333333,9.255,12.85,6.59,2.7,2.31,2419.6,66.3,24.5,0.266666667,0.266666667,0.093333333,0,7.47,96.8,1.156666667,9.123333333,19.3,0.266666667,0.115555555666667,0.07,0.644722222166667,0,0,0.112222222166667,0.422499999916667,2419.6,1334.8,1222.7,1821.15,1.156666667,2.141111111,4.13722222266667,3.09583333358333,9.123333333,9.79777777666667,12.7544444433333,NA,7.47,7.37666666666667,7.09277777766667,7.40333333325,96.8,79.8555555533333,73.1944444433333,122.341944446667,19.3,15.3777777766667,11.8499999995,21.0688888889167,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"221",2011,"06",11,205,0,33,0,9,0,0,0,0,1,0,0,0,1,4,0,2,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,2,0,34,0,0,0,0,0,0,0,1,377,0,0,0,3,0,0,0,0,0,0,4,10,0,1,5,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,39,0,0,0,0,1,0,556,10.61151,556,3,4,6,13,25,0.077338129,0.014388489,0.014388489,0.76744186,0.209302326,0.25,0.125,1.3923272092682,"Spring","LDC",1.62221827013862,65.22,0,24.16,10.83,0.389,65.22,222.63,974.06,1374.36,0,0,0,291.9,24.16,19.6033333333333,15.5916666666667,18.7216666666667,24.16,24.16,24.16,29.31,10.83,6.81,4.1,6.20833333333333,10.83,3.71,0.41,-0.73,733.4,102.9,19.9,0.11,0.11,0.12,0.12,5.69,44.43333333,2.9,10.09666667,12.43333333,0.11,0.0644444443333333,0.0322222221666667,0.0394444444166667,0.12,0.0766666666666667,0.0383333333333333,0.0416666666666667,733.4,485.333333333333,402.616666666667,NA,2.9,3.011111111,5.93777777816667,3.62722222241667,10.09666667,10.4566666666667,11.0066666666667,10.3141666666667,5.69,5.87444444466667,5.84277777783333,6.34222222225,44.43333333,41.71111111,40.3333333333333,45.8441666666667,12.43333333,10.2777777766667,8.82222222166667,10.3386111108333,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"222",2011,"06",12,231,0,44,0,14,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,344,0,0,0,2,0,0,0,0,0,0,8,5,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,60,0,1,0,0,0,0,527,13.85199,527,2,3,3,8,18,0.110056926,0.015180266,0.013282732,0.75862069,0.24137931,0.25,0.285714286,1.37119695909669,"Spring","LDC",1.30638631427194,65.73,0,24.1,10.81,0.239,65.73,224.59,979.83,1281.23,0,0,0,468.7,24.1,19.5466666666667,15.5416666666667,19.7908333333333,24.1,24.1,24.1,31.48,10.81,6.77333333333333,4.06166666666667,7.04666666666667,10.81,3.66,0.36,-0.73,816.4,178.5,20.7,0.08,0.08,0.063333333,0,5.986666667,44.73333333,2.53,10.41333333,12.1,0.08,0.0266666666666667,0.0133333333333333,0.04027777775,0,0,0,0.0183333333333333,816.4,818.4,558.133333333333,1022.05833333333,2.53,3.04555555566667,3.9533333335,3.083888889,10.41333333,10.5877777766667,11.0394444433333,10.5527777771667,5.986666667,6.07444444433333,5.835,6.17444444441667,44.73333333,36.7333333333333,38.155555555,42.5277777775,12.1,9.36666666666667,7.88333333333333,9.60305555583333,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
"223",2011,"06",13,257,0,23,0,25,0,0,0,0,4,0,1,3,0,9,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,317,0,0,0,1,0,0,0,0,0,0,9,6,0,0,7,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,70,0,0,0,0,2,0,504,16.86508,504,3,3,5,11,23,0.103174603,0.025793651,0.03968254,0.442307692,0.480769231,0,0.2,1.49668416900987,"Spring","LDC",1.87847890710631,65.73,0,24.1,10.81,0.24,65.73,224.59,979.83,1281.23,0,0,0,468.7,24.1,19.5466666666667,15.5416666666667,19.7908333333333,24.1,24.1,24.1,31.48,10.81,6.77333333333333,4.06166666666667,7.04666666666667,10.81,3.66,0.36,-0.73,410.6,88.2,17.5,0.056666667,0.056666667,0.063333333,0,5.866666667,43.43333333,1.766666667,9.986666667,12.13333333,0.056666667,0.018888889,0.0094444445,0.0113888889166667,0,0.0344444443333333,0.0172222221666667,0.0169444444166667,410.6,203,217.45,869.983333333333,1.766666667,1.877777778,8.0277777785,NA,9.986666667,10.6044444456667,10.9038888895,10.384166667,5.866666667,5.951111111,5.80277777766667,6.141111111,43.43333333,39.7777777766667,38.8277777766667,42.5524999991667,12.13333333,9.51111111,8.00555555516667,9.50250000008333,273,181,2011-06-30,"USGS","11418500",21.5,"A",31.866,149.684222222222,302.923777777778,193.822684931507,3.26333333333333,6.2425,26.3375,52.4276666666667,13.217,28.3411111111111,135.476111111111,222.115222222222,53.4085,93.83125,306.608333333333,392.213611111111,34.8922739726027,55.7143835616438,185.076712328767,230.702356164384,"0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","Wet","Wet","Average","Wet",2011
